run_date,collected_at,listing_date,seller,title,category,price,currency,market,listing_year,listing_month,listing_day,price_bucket,category_normalized,category_main
2025-12-23,2025-12-23 20:36:35.119025,2025-10-15 10:48:56.709925,seller_ma_114,Phone Charger Fast Charging Philips,"TV, Video & Home Audio",148.99,USD,MOROCCO,2025,10,15,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:35.314674,2024-10-08 21:35:32.709925,seller_ma_013,Power Bank 2mAh,"Books, Movies & Music",129.99,USD,MOROCCO,2024,10,8,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:35.324679,2025-10-18 20:22:44.709925,seller_ma_062,Bluetooth Speaker Sony,Electronics,141.99,USD,MOROCCO,2025,10,18,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:35.382673,2024-10-26 13:08:29.709925,seller_ma_086,Leather Wallet LG,"Clothing, Shoes & Accessories",135.99,USD,MOROCCO,2024,10,26,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:35.568492,2024-10-22 04:58:32.709925,seller_ma_157,Power Bank 50000mAh,Jewelry & Watches,200.99,USD,MOROCCO,2024,10,22,100-500,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:35.584493,2024-10-20 09:27:11.709925,seller_ma_136,USB Cable Type-C 10m,Business & Industrial,182.99,USD,MOROCCO,2024,10,20,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:35.603278,2025-10-02 20:24:40.709925,seller_ma_137,Wireless Headphones Belkin,Pet Supplies,128.99,USD,MOROCCO,2025,10,2,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:35.697377,2024-10-19 10:58:20.709925,seller_ma_128,Wireless Headphones Philips,Business & Industrial,200.99,USD,MOROCCO,2024,10,19,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:35.793912,2024-10-17 19:29:10.709925,seller_ma_100,Bluetooth Speaker Sony,Musical Instruments & Gear,118.99,USD,MOROCCO,2024,10,17,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:36.497439,2024-10-16 03:40:04.709925,seller_ma_184,Webcam HD 1440p Philips,Electronics,178.99,USD,MOROCCO,2024,10,16,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:36.533334,2025-10-01 02:50:23.709925,seller_ma_039,Laptop Stand Aluminum,Business & Industrial,110.0,USD,MOROCCO,2025,10,1,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:36.904390,2024-10-06 06:55:40.709925,seller_ma_144,Laptop Stand Aluminum,Business & Industrial,150.0,USD,MOROCCO,2024,10,6,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:38.034188,2025-10-22 14:07:29.709925,seller_ma_123,"""LED TV M"""" Anker Smart""",Health & Beauty,200.99,USD,MOROCCO,2025,10,22,100-500,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:38.150341,2024-10-02 11:15:54.709925,medina_shop,Laptop Stand Aluminum,"TV, Video & Home Audio",200.0,USD,MOROCCO,2024,10,2,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:38.211501,2025-10-25 10:15:50.709925,seller_ma_007,USB Cable Type-C 5m,Cameras & Photo,409.99,USD,MOROCCO,2025,10,25,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:38.232593,2025-10-29 08:19:47.709925,seller_ma_052,Power Bank 4mAh,"Books, Movies & Music",157.0,USD,MOROCCO,2025,10,29,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:38.980794,2025-10-07 05:03:12.709925,seller_ma_099,Bluetooth Speaker Philips,Electronics,107.0,USD,MOROCCO,2025,10,7,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:39.082402,2025-10-27 22:25:07.709925,seller_ma_104,LED Headlight Bulbs H7,Automotive,194.99,USD,MOROCCO,2025,10,27,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:39.205228,2024-10-20 21:47:56.709925,seller_ma_036,Webcam HD 2160p LG,Musical Instruments & Gear,200.0,USD,MOROCCO,2024,10,20,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:39.220979,2024-10-10 20:50:06.709925,seller_ma_035,Cookware Set Stainless Steel,Home & Garden,400.99,USD,MOROCCO,2024,10,10,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:39.595113,2025-10-27 17:48:33.709925,seller_ma_175,Power Bank 1mAh,Baby,149.99,USD,MOROCCO,2025,10,27,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:39.720769,2025-10-22 08:59:10.709925,seller_ma_133,Power Bank 256mAh,Electronics,202.99,USD,MOROCCO,2025,10,22,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:39.785667,2025-10-02 00:40:46.709925,seller_ma_115,HDMI Cable 2m Gold Plated,Sporting Goods,188.99,USD,MOROCCO,2025,10,2,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:40.731385,2024-10-06 05:12:29.709925,seller_ma_040,Laptop Stand Aluminum,Business & Industrial,126.99,USD,MOROCCO,2024,10,6,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:40.829045,2024-10-03 16:14:55.709925,seller_ma_049,Power Bank 10000mAh,Video Games & Consoles,147.99,USD,MOROCCO,2024,10,3,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:40.920318,2024-10-07 18:02:28.709925,fes_market,Webcam HD 1440p LG,Sporting Goods,120.99,USD,MOROCCO,2024,10,7,100-500,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:41.004418,2024-10-01 02:49:53.709925,seller_ma_181,Webcam HD 1440p Sony,Electronics,140.99,USD,MOROCCO,2024,10,1,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:41.046218,2024-10-30 09:59:28.709925,seller_ma_164,Laptop MSI Ryzen 7 8GB RAM,Computers/Tablets & Networking,433.99,USD,MOROCCO,2024,10,30,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:41.131239,2025-10-24 01:48:34.709925,seller_ma_135,Scarf Cashmere Red,"Clothing, Shoes & Accessories",101.99,USD,MOROCCO,2025,10,24,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:41.169908,2025-10-04 20:11:49.709925,seller_ma_089,Jump Starter Portable,Automotive,185.0,USD,MOROCCO,2025,10,4,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:41.245270,2024-10-02 23:30:19.709925,seller_ma_155,Bluetooth Speaker Anker,Cameras & Photo,385.99,USD,MOROCCO,2024,10,2,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:41.301154,2025-10-29 11:20:58.709925,seller_ma_169,"""LED TV XXL"""" Anker Smart""",Musical Instruments & Gear,142.99,USD,MOROCCO,2025,10,29,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:41.330891,2024-10-07 06:18:09.709925,seller_ma_019,Gaming Mouse RGB Samsung,Cameras & Photo,434.0,USD,MOROCCO,2024,10,7,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:41.361660,2025-10-10 16:45:30.709925,seller_ma_164,Laptop Stand Aluminum,"TV, Video & Home Audio",158.99,USD,MOROCCO,2025,10,10,100-500,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:41.483420,2024-10-10 23:52:36.709925,seller_ma_032,Jump Starter Portable,Automotive,171.99,USD,MOROCCO,2024,10,10,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:41.638675,2024-10-22 21:03:05.709925,fes_market,Wireless Headphones Philips,Cameras & Photo,316.99,USD,MOROCCO,2024,10,22,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:41.900791,2024-10-22 11:38:07.709925,tanger_shop,Webcam HD 1080p Samsung,Pet Supplies,200.99,USD,MOROCCO,2024,10,22,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:41.911519,2025-10-28 13:36:28.709925,seller_ma_106,Power Bank 512mAh,Electronics,162.99,USD,MOROCCO,2025,10,28,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:42.320416,2025-10-04 21:15:21.709925,seller_ma_013,Power Bank 30000mAh,Electronics,117.0,USD,MOROCCO,2025,10,4,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:42.377923,2024-10-17 09:08:53.709925,seller_ma_187,Wireless Headphones Anker,Cameras & Photo,288.99,USD,MOROCCO,2024,10,17,100-500,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:42.543280,2024-10-07 13:09:46.709925,seller_ma_143,iPad S21 1024GB,Computers/Tablets & Networking,258.0,USD,MOROCCO,2024,10,7,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:42.776451,2025-10-07 13:29:52.709925,seller_ma_199,Wireless Charger Qi 15W,Cell Phones & Accessories,147.0,USD,MOROCCO,2025,10,7,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:42.947037,2025-10-04 12:08:26.709925,seller_ma_159,Bluetooth Speaker JBL,Baby,142.99,USD,MOROCCO,2025,10,4,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:42.973826,2025-10-18 21:47:29.709925,seller_ma_190,Wireless Headphones JBL,Business & Industrial,200.99,USD,MOROCCO,2025,10,18,100-500,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:43.710420,2025-10-28 07:17:04.709925,seller_ma_044,SIM Card Adapter Kit,Cell Phones & Accessories,254.99,USD,MOROCCO,2025,10,28,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:44.061509,2025-10-22 22:24:56.709925,seller_ma_180,LED Light Bulbs E27 12W,Home & Garden,251.0,USD,MOROCCO,2025,10,22,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:44.281217,2025-10-20 06:15:41.709925,seller_ma_105,Sunglasses Polarized UV400,"Clothing, Shoes & Accessories",150.99,USD,MOROCCO,2025,10,20,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:44.329755,2024-10-19 22:32:41.709925,seller_ma_124,Power Bank 30000mAh,Video Games & Consoles,200.99,USD,MOROCCO,2024,10,19,100-500,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:44.373585,2025-10-30 19:05:58.709925,seller_ma_149,Wireless Headphones Philips,Pet Supplies,183.99,USD,MOROCCO,2025,10,30,100-500,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:44.689023,2025-10-10 06:48:33.709925,seller_ma_124,Bluetooth Speaker Samsung,"Books, Movies & Music",165.99,USD,MOROCCO,2025,10,10,100-500,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:44.748740,2024-10-27 21:09:32.709925,seller_ma_033,Power Bank 2mAh,Baby,165.0,USD,MOROCCO,2024,10,27,100-500,BABY,Baby
2025-12-23,2025-12-23 20:36:45.196417,2024-10-09 13:56:40.709925,seller_ma_039,Mechanical Keyboard RGB ASUS,Computers/Tablets & Networking,457.0,USD,MOROCCO,2024,10,9,100-500,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:45.206749,2025-10-19 10:30:43.709925,rabat_deals,Wristwatch Analog Sony,"Clothing, Shoes & Accessories",150.99,USD,MOROCCO,2025,10,19,100-500,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:45.277442,2025-10-15 17:19:27.709925,seller_ma_056,Car Phone Holder Magnetic,Cell Phones & Accessories,334.0,USD,MOROCCO,2025,10,15,100-500,CELL PHONES & ACCESSORIES,Cell Phones
2025-12-23,2025-12-23 20:36:45.318741,2025-10-20 03:21:06.709925,seller_ma_036,USB Cable Type-C 3m,Electronics,118.99,USD,MOROCCO,2025,10,20,100-500,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:45.334813,2024-10-03 09:14:00.709925,seller_ma_001,Jump Starter Portable,Automotive,300.0,USD,MOROCCO,2024,10,3,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:45.372908,2024-10-07 10:33:07.709925,seller_ma_084,Cookware Set Stainless Steel,Home & Garden,180.99,USD,MOROCCO,2024,10,7,100-500,HOME & GARDEN,Home
2025-12-23,2025-12-23 20:36:45.488417,2024-10-28 14:19:29.709925,seller_ma_104,Car Cover Waterproof,Automotive,191.0,USD,MOROCCO,2024,10,28,100-500,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:45.537034,2025-10-25 16:37:15.709925,seller_ma_171,"""LED TV 45"""" LG Smart""",Musical Instruments & Gear,163.99,USD,MOROCCO,2025,10,25,100-500,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:19.023459,2024-10-29 02:48:08.709925,seller_ma_130,Wireless Mouse Ergonomic,Computers/Tablets & Networking,1343.99,USD,MOROCCO,2024,10,29,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:20.261385,2024-10-14 07:14:55.709925,seller_ma_057,WiFi Router Dual Band Dell,Computers/Tablets & Networking,1556.0,USD,MOROCCO,2024,10,14,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:23.422918,2025-10-10 01:37:42.709925,seller_ma_052,Webcam HD 1440p Sony,Cameras & Photo,1215.0,USD,MOROCCO,2025,10,10,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:23.476060,2025-10-05 23:39:53.709925,seller_ma_143,External Hard Drive 512TB,Computers/Tablets & Networking,1239.99,USD,MOROCCO,2025,10,5,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:23.736669,2024-10-04 14:31:29.709925,seller_ma_146,Bluetooth Speaker Samsung,Cameras & Photo,1172.0,USD,MOROCCO,2024,10,4,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:23.839248,2025-10-27 14:32:14.709925,seller_ma_103,iPad A54 256GB,Computers/Tablets & Networking,1247.99,USD,MOROCCO,2025,10,27,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:23.941562,2025-10-25 19:58:19.709925,seller_ma_108,Phone Charger Fast Charging LG,Cameras & Photo,1500.99,USD,MOROCCO,2025,10,25,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:26.327232,2025-10-21 12:48:19.709925,seller_ma_046,Graphics Card 12 16GB,Computers/Tablets & Networking,1261.99,USD,MOROCCO,2025,10,21,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:28.769591,2025-10-08 09:06:59.709925,seller_ma_010,"""LED TV S"""" JBL Smart""",Cameras & Photo,1243.0,USD,MOROCCO,2025,10,8,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:31.948666,2025-10-02 13:16:57.709925,seller_ma_022,Laptop MSI M1 32GB RAM,Computers/Tablets & Networking,1524.0,USD,MOROCCO,2025,10,2,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:32.756643,2025-10-01 16:10:56.709925,seller_ma_002,External Hard Drive 2TB,Computers/Tablets & Networking,2000.0,USD,MOROCCO,2025,10,1,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:33.547020,2025-10-29 08:57:32.709925,seller_ma_160,SSD 4GB Dell Internal,Computers/Tablets & Networking,2000.99,USD,MOROCCO,2025,10,29,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:34.753004,2025-10-02 20:11:44.709925,seller_ma_189,Wireless Mouse Ergonomic,Computers/Tablets & Networking,1106.0,USD,MOROCCO,2025,10,2,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:36.711194,2024-10-14 12:11:34.709925,seller_ma_174,Wireless Mouse Ergonomic,Computers/Tablets & Networking,1166.99,USD,MOROCCO,2024,10,14,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:36.833029,2025-10-09 01:42:22.709925,seller_ma_167,Phone Charger Fast Charging Anker,Cameras & Photo,1078.99,USD,MOROCCO,2025,10,9,1000+,CAMERAS & PHOTO,Cameras
2025-12-23,2025-12-23 20:36:44.020830,2024-10-31 05:48:24.709925,seller_ma_196,Mechanical Keyboard RGB HP,Computers/Tablets & Networking,2000.99,USD,MOROCCO,2024,10,31,1000+,COMPUTERS/TABLETS & NETWORKING,Computers/Tablets
2025-12-23,2025-12-23 20:36:18.887614,2024-10-22 18:21:27.709925,seller_ma_094,Gaming Mouse RGB Anker,Sporting Goods,96.0,USD,MOROCCO,2024,10,22,50-100,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:19.047478,2024-10-05 23:53:29.709925,seller_ma_091,"""LED TV 43"""" Belkin Smart""",Baby,60.99,USD,MOROCCO,2024,10,5,50-100,BABY,Baby
2025-12-23,2025-12-23 20:36:19.125622,2025-10-03 19:56:13.709925,seller_ma_002,Webcam HD 720p Belkin,Video Games & Consoles,65.99,USD,MOROCCO,2025,10,3,50-100,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:19.865383,2024-10-21 03:42:59.709925,seller_ma_140,Phone Charger Fast Charging JBL,Sporting Goods,85.99,USD,MOROCCO,2024,10,21,50-100,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:20.240716,2024-10-16 19:31:31.709925,seller_ma_006,USB Cable Type-C 2m,"Books, Movies & Music",94.99,USD,MOROCCO,2024,10,16,50-100,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:20.330087,2024-10-15 11:29:39.709925,seller_ma_088,Laptop Stand Aluminum,Pet Supplies,77.99,USD,MOROCCO,2024,10,15,50-100,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:20.389525,2025-10-26 14:46:52.709925,seller_ma_007,Gaming Mouse RGB Philips,"TV, Video & Home Audio",96.0,USD,MOROCCO,2025,10,26,50-100,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:20.647005,2025-10-29 10:31:56.709925,seller_ma_123,Laptop Stand Aluminum,Musical Instruments & Gear,56.0,USD,MOROCCO,2025,10,29,50-100,MUSICAL INSTRUMENTS & GEAR,Musical Instruments
2025-12-23,2025-12-23 20:36:21.422473,2025-10-02 11:42:59.709925,seller_ma_174,"""LED TV M"""" Sony Smart""","Books, Movies & Music",80.99,USD,MOROCCO,2025,10,2,50-100,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:21.505478,2025-10-01 04:01:42.709925,seller_ma_038,"""LED TV 42"""" Philips Smart""",Pet Supplies,75.99,USD,MOROCCO,2025,10,1,50-100,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:21.833747,2025-10-19 18:35:03.709925,seller_ma_146,"""LED TV 42"""" JBL Smart""",Pet Supplies,53.99,USD,MOROCCO,2025,10,19,50-100,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:22.020562,2025-10-09 12:22:53.709925,seller_ma_115,Power Bank 1mAh,Video Games & Consoles,65.99,USD,MOROCCO,2025,10,9,50-100,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:22.957700,2025-10-11 18:15:33.709925,seller_ma_110,Gaming Mouse RGB Sony,Health & Beauty,89.99,USD,MOROCCO,2025,10,11,50-100,HEALTH & BEAUTY,Health
2025-12-23,2025-12-23 20:36:23.127566,2024-10-13 18:45:58.709925,seller_ma_033,Wireless Headphones Samsung,"TV, Video & Home Audio",54.99,USD,MOROCCO,2024,10,13,50-100,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:23.376205,2024-10-23 22:15:04.709925,seller_ma_154,Laptop Stand Aluminum,Business & Industrial,77.99,USD,MOROCCO,2024,10,23,50-100,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:23.471060,2025-10-08 06:50:55.709925,seller_ma_159,Bluetooth Speaker JBL,"Books, Movies & Music",92.99,USD,MOROCCO,2025,10,8,50-100,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:23.578493,2025-10-26 02:49:57.709925,seller_ma_167,Laptop Stand Aluminum,Sporting Goods,61.99,USD,MOROCCO,2025,10,26,50-100,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:23.680752,2024-10-24 17:23:34.709925,seller_ma_047,Phone Charger Fast Charging Sony,Video Games & Consoles,76.99,USD,MOROCCO,2024,10,24,50-100,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:23.749699,2025-10-26 21:03:25.709925,seller_ma_118,Power Bank 20000mAh,Jewelry & Watches,76.99,USD,MOROCCO,2025,10,26,50-100,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:23.819028,2024-10-15 22:31:27.709925,seller_ma_110,Power Bank 256mAh,"TV, Video & Home Audio",88.0,USD,MOROCCO,2024,10,15,50-100,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:24.012260,2025-10-04 19:52:55.709925,seller_ma_141,Laptop Stand Aluminum,Baby,52.0,USD,MOROCCO,2025,10,4,50-100,BABY,Baby
2025-12-23,2025-12-23 20:36:24.499173,2025-10-22 17:11:37.709925,seller_ma_019,Laptop Stand Aluminum,Sporting Goods,56.0,USD,MOROCCO,2025,10,22,50-100,SPORTING GOODS,Sporting Goods
2025-12-23,2025-12-23 20:36:24.787747,2024-10-04 16:14:17.709925,seller_ma_135,Webcam HD 2160p Samsung,"TV, Video & Home Audio",87.0,USD,MOROCCO,2024,10,4,50-100,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:24.891379,2024-10-09 01:24:27.709925,seller_ma_048,Wireless Headphones Anker,Jewelry & Watches,53.0,USD,MOROCCO,2024,10,9,50-100,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:25.937606,2025-10-05 21:00:42.709925,marrakech_electronics,"""LED TV 45"""" Samsung Smart""","TV, Video & Home Audio",72.0,USD,MOROCCO,2025,10,5,50-100,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:25.957617,2024-10-30 20:17:13.709925,casablanca_tech,Power Bank 128mAh,"TV, Video & Home Audio",70.99,USD,MOROCCO,2024,10,30,50-100,"TV, VIDEO & HOME AUDIO","TV, Video"
2025-12-23,2025-12-23 20:36:27.007644,2024-10-27 08:56:04.709925,fes_market,Wireless Headphones Belkin,Video Games & Consoles,54.99,USD,MOROCCO,2024,10,27,50-100,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:27.232784,2024-10-25 13:18:52.709925,seller_ma_169,Gaming Mouse RGB Anker,"Books, Movies & Music",84.99,USD,MOROCCO,2024,10,25,50-100,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:27.319567,2024-10-18 11:52:18.709925,seller_ma_084,Laptop Stand Aluminum,Jewelry & Watches,57.99,USD,MOROCCO,2024,10,18,50-100,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:27.434414,2024-10-22 09:51:04.709925,casablanca_tech,Laptop Stand Aluminum,Business & Industrial,71.99,USD,MOROCCO,2024,10,22,50-100,BUSINESS & INDUSTRIAL,Business
2025-12-23,2025-12-23 20:36:27.824809,2024-10-12 05:18:08.709925,seller_ma_032,LED Headlight Bulbs H7,Automotive,63.99,USD,MOROCCO,2024,10,12,50-100,AUTOMOTIVE,Automotive
2025-12-23,2025-12-23 20:36:27.979204,2024-10-19 01:33:34.709925,seller_ma_030,Laptop Stand Aluminum,Jewelry & Watches,57.99,USD,MOROCCO,2024,10,19,50-100,JEWELRY & WATCHES,Jewelry
2025-12-23,2025-12-23 20:36:28.876079,2024-10-27 08:50:22.709925,seller_ma_071,Wireless Headphones Samsung,Electronics,68.0,USD,MOROCCO,2024,10,27,50-100,ELECTRONICS,Electronics
2025-12-23,2025-12-23 20:36:29.529248,2024-10-10 21:35:13.709925,seller_ma_098,HDMI Cable 3m Gold Plated,Toys & Hobbies,58.99,USD,MOROCCO,2024,10,10,50-100,TOYS & HOBBIES,Toys
2025-12-23,2025-12-23 20:36:29.822398,2024-10-12 17:37:37.709925,seller_ma_101,Bluetooth Speaker Sony,Baby,84.99,USD,MOROCCO,2024,10,12,50-100,BABY,Baby
2025-12-23,2025-12-23 20:36:29.860164,2024-10-22 00:28:12.709925,seller_ma_168,Webcam HD 4096p Samsung,Video Games & Consoles,72.99,USD,MOROCCO,2024,10,22,50-100,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:29.961426,2025-10-13 03:01:50.709925,seller_ma_055,Power Bank 512mAh,"Books, Movies & Music",59.99,USD,MOROCCO,2025,10,13,50-100,"BOOKS, MOVIES & MUSIC","Books, Movies"
2025-12-23,2025-12-23 20:36:30.224414,2025-10-14 13:30:55.709925,seller_ma_039,Webcam HD 4096p Samsung,Video Games & Consoles,73.0,USD,MOROCCO,2025,10,14,50-100,VIDEO GAMES & CONSOLES,Video Games
2025-12-23,2025-12-23 20:36:30.667158,2024-10-03 08:11:31.709925,seller_ma_103,Belt Leather Belkin,"Clothing, Shoes & Accessories",96.99,USD,MOROCCO,2024,10,3,50-100,"CLOTHING, SHOES & ACCESSORIES","Clothing, Shoes"
2025-12-23,2025-12-23 20:36:30.903327,2024-10-22 21:21:37.709925,seller_ma_148,USB Cable Type-C 2m,Pet Supplies,96.99,USD,MOROCCO,2024,10,22,50-100,PET SUPPLIES,Pet Supplies
2025-12-23,2025-12-23 20:36:31.890831,2025-10-02 14:12:16.709925,seller_ma_126,HDMI Cable 2m Gold Plated,Pet Supplies,77.0,USD,MOROCCO,2025,10,2,50-100,PET SUPPLIES,Pet Supplies
